# GALAXY CONFIGURATION FILE
# Syntax:
# <mass> <positionX> <positionY> <speedX> <speedY>
	105389915210145000000	-11809554835781500000	88828431209549300000	6834487	-2576100
	55438727812660900000	66208955598995100000	30235032970085700000	344887	-4005789
	293407600019311000000	15836855443194500000	-51137263653799900000	-2322698	-66885
	70352097036876300000	-53717178897932200000	34967816574499000000	-1342120	5862639
	113956290673085000000	66837864136323300000	43331035738810900000	-4881428	7028149
	120228334125131000000	71002632845193200000	64641838753595900000	-5080104	-2503442
	88538683952813500000	47977317962795500000	1712137414142490000	8071699	-7946213
	98055653403866600000	-92650358378887200000	77437111968174600000	2762489	6990681
	126539679910743000000	78061521798372300000	96934626251459100000	9742228	2800106
	62873835871395700000	12032685382291700000	20721483230590800000	-7896696	5582214
	286678509534924000000	-94772885693237200000	-31939177308231600000	723899	-7102432
	132198900296848000000	34826550772413600000	69739678828045700000	-646204	5138015
	13966415247404300000	-86820545559749000000	-71764450054615700000	-9972881	-1480849
	47032894666823600000	-9177839709445830000	71056955866515600000	-1470125	-8505760
	147475628282698000000	57227702392265200000	57341506564989700000	7263660	3010974
	114723720850277000000	63700990471988900000	-72791128791868700000	651634	-8579917
	136082199622519000000	-44626572681590900000	-34954515378922200000	2473634	-1306225
	57172831767411400000	22470047185197500000	-74161309609189600000	-8870709	-5676831
	117121012743165000000	94651172682642900000	-86345663201063900000	-4904445	-3473264
	262322138114618000000	78537927381694300000	-47925887815654300000	-5716522	1578608
	33008824732921800000	45061059761792400000	42868132144212700000	2725902	9143955
	288060653100470000000	93805026076734100000	89616635628044600000	-8790497	9899981
	117433251984437000000	42547871591523300000	-65148600190877900000	481583	-1547918
	97801459836006900000	-48259868239983900000	-78782771900296200000	-4883985	8502118
	292738322020177000000	-88502975134179000000	53767505148425700000	-1690959	-4655371
	284620566102976000000	21854049200192100000	20572387566790000000	-9989361	-8022921
	206310549125750000000	16419422114267900000	54239476984366800000	-5835780	9349301
	144041471531779000000	-1889969594776630000	28964374354109200000	8017785	-192266
	74410998255180900000	-39923744415864300000	95287097105756400000	-623101	1111489
	624658595449757000	-39653319306671600000	-18745553726330400000	-4237411	-7287538
	226967701449664000000	-45409578271210200000	-15443496126681600000	4162545	4231786
	124599076585333000000	-46554635558277400000	4717850126326090000	-1477400	-4750360
	78936616675281400000	95679958350956400000	36976378224790100000	-886657	2999910
	215923317473541000000	-32697534002363700000	-37393779633566700000	-4627459	-6353498
	242388213450372000000	-70258600590750600000	-32350781140849000000	8085446	-1579533
	71233999042901900000	55724189709872000000	20462188124656700000	-645087	-5585933
	9639589552630900000	9034566674381490000	541410828009243000	4868344	-3140365
	226016958683265000000	-57191756553947900000	-665096519514915000	-7851883	-4419646
	223780591670235000000	-81518232030794000000	93269093707203900000	-7654570	5014621
	96047481686743000000	47300729854032400000	83419343084096900000	6011276	80013
	280452984442680000000	7730510085821150000	-85240040346980100000	-8950855	-9427982
	208760121708115000000	-11183946998789900000	35384542541578400000	4710748	9484498
	106437770662376000000	69053542613983200000	-48542391508817700000	-5670627	-5667464
	121914748353015000000	-60227226652205000000	50702002365142100000	6219790	2911063
	176935008487878000000	-4954543756321080000	-8894657623022800000	-1955837	208456
	156500327197878000000	-95661334600299600000	-24490542802959700000	-429045	4676839
	13239471064258800000	62055925419554100000	33848031144589200000	-5884132	805323
	245748943786827000000	99874407658353500000	95750945014879100000	103347	-295482
	13450678813632600000	45863850973546500000	72544741258025200000	985964	8869264
	228007433467816000000	61943927407264700000	-73000100348144800000	-4190808	-4349262
	261820901137565000000	87492055771872400000	-90374459419399500000	-7381684	-3894787
	173893748017364000000	-21839678194373900000	43611662182956900000	3887098	1503573
	13952089085955900000	58577432483434700000	-27261973172426200000	1894135	-4273910
	78796618474070200000	-34765455732122100000	98650192283093900000	-9134605	-7568454
	279433314373047000000	45499802147969600000	-27013466926291600000	2285464	-5671659
	224968691680960000000	8978526247665290000	61434213630855100000	-7158921	8340083
	253044553273963000000	76828090287745000000	28102750563994000000	-6541286	1834356
	134560186028604000000	-84373201709240700000	-28508429042995000000	1548612	-6014718
	237209538893367000000	61744239879772100000	-69862194731831500000	5388989	5975482
	124944986587750000000	-77859984291717400000	92976826243102500000	-7582163	-283373
	291778110877970000000	33988686511293100000	5480753630399710000	1752883	905009
	237804054546824000000	-97530037118122000000	-91560754459351300000	-1435173	8232372
	60474043385730600000	67878971528261900000	-98638866236433400000	-19667	6581387
	170621842158965000000	-34042541496455700000	92171765863895400000	-2421061	-6757589
	40630136219781400000	34963265992701100000	-69059403659775900000	8963411	-6457340
	235380450690302000000	-48430002434179200000	86998473852872900000	-6794861	2370547
	23328115628610100000	73643960896879400000	-81637336034327700000	-4578260	21998
	233411547150603000000	-19088907307013900000	27066376712173200000	9853372	-5804889
	22530087136487900000	-95854812627658200000	58423935854807500000	117834	-7523740
	103597900949267000000	69586709886789300000	-24251331342384200000	-9039457	1888856
	216127272875220000000	34147913148626700000	26908046705648300000	1507457	-3329494
	185768872988868000000	58641254948452100000	22001451672986200000	-4855231	-975496
	81660263655670700000	78010405739769300000	30855944752693200000	1676227	9643870
