# GALAXY CONFIGURATION FILE
# Syntax:
# <mass> <positionX> <positionY> <speedX> <speedY>
	106702997502150000000e49	-36124014295637600000	50255369069054700000	149586	-1256939
	32265682506041800000e46	9943059412762530000	-32356659974902900000	5061744	1535812
	124676505904011000000e46	-76491614105179900000	-1039581978693600000	-9865141	-2369545
	185811375243002000000e48	-92421537637710600000	87429304514080300000	-8473463	9057781
	260906536198616000000e43	21359581546858000000	-41219186922535300000	-2158752	-6644291
	283281425259364000000e48	91698083886876700000	6166196940466770000	3484447	2603972
	257035661885392000000	-94866919703781600000	68346132338047000000	-2311654	3980130
	122424975729442000000	-86099029798060700000	-17323363712057500000	5500204	6989271
	23555803681366800000	53997497027739900000	-68017757078632700000	-9389721	3347219
	153966703405855000000	50062200613319900000	94658038765192000000	-703116	-8333990
	103981270180736000000	99546643812209400000	-69783436972647900000	-1781809	517713
	88425282210051600000	-37835069326683900000	-59356054477393600000	1464922	-7473530
	272827382204040000000	-25154608068987700000	26789258467033500000	8495153	-5176542
	216224084372335000000	-42095598997548200000	23687446443364000000	1139668	-9872428
	220613752408321000000	-44626189023256300000	65506024425849300000	593950	4768725
	294563288994889000000	-33092029718682200000	-51899638306349500000	-8715857	700438
	177495431981412000000	-6168845109641560000	-88851943472400300000	-3168410	8037448
	212763882620509000000	54564528772607400000	-70971566159278200000	4816572	-5233305
	40048203437423300000	-64869053708389400000	99585433863103400000	-3846887	-8227063
	226265506639062000000	46544363535940600000	27245708787813800000	-5817757	2816462
	199453749945616000000	17959865415468800000	71520090149715500000	9706442	-7909403
	135298463135703000000	14851521700626400	91605739574879400000	5315208	-6600646
	92991209207840000000	-63319404656067500000	-23032935569062800000	-1573072	-6644954
	171734732930365000000	-4405150981619960000	23034419352188700000	-4768133	-8888694
	116333421362081000000	-8830117806792260000	34379529999569100000	-7961904	487219
	176080033395733000000	5571149615570890000	-38291082112118600000	-4048580	-3646350
	275115382406686000000	28340380964800700000	-45971421618014600000	-2360525	-4685931
	24468583956955000000	576706882566210000	-58845643280074000000	-3651839	28624
	64159940958269200000	70634949952364000000	6729761976748700000	-4083203	-5614354
	215821749821023000000	-24929130915552400000	4356400575488800000	-2539214	5464985
	46251858820207900000	21917411359027000000	69183278689161000000	4064179	-5323112
	260486694424507000000	-61498876055702600000	56505915755406000000	9164272	-2424663
	247112689834728000000	14868989773094600000	-11071559367701400000	9876746	3133805
	151088512317977000000	76921236282214500000	-76956338342279200000	6576770	-2803324
	148773425945822000000	-92414581123739500000	-6548796454444530000	8002754	9295122
	172303964587335000000	-49639134202152500000	9780918341130010000	3956436	6563801
	51020330061130500000	-33578683203086300000	96095498278737100000	-7969863	-6262240
	179487560929040000000	52120495354756700000	-14587274193763700000	1798459	2246380
	81100282585451200000	-38639578549191400000	18808174226433000000	2462928	4049258
	67605085369731300000	96546050207689400000	22204996505752200000	3996362	-232051
	124110483806765000000	56729029724374400000	-10325940605253000000	9634396	-7264390
	98332924718953200000	89554556924849800000	52459922526031700000	-8283889	-5866475
	46546610955184300000	-61941119609400600000	94805431505665200000	6617080	5393361
	214767102954386000000	-77792317140847400000	-42871351307258000000	9365639	-985623
	278270187461085000000	85919529106467900000	60874610114842700000	7809054	1581500
	81600820164864900000	-24855315685272200000	-89664705796167300000	-6968201	-3671754
	30356279174504600000	18322968576103400000	36899631144478900000	3675978	-5073103
	59780408146116000000	71956927469000200000	-1580842351540930000	-5738892	-6933474
	205357426325879000000	-79773120908066600000	16705778427422000000	1451964	6327425
	266918327942780000000	-6758662639185790000	67861075373366500000	1293104	-6242045
	223440299759390000000	-85745907016098500000	-52233745483681600000	8882118	-6226460
	7799968824846900000	97452139621600500000	-31469677295535800000	-683873	-8504130
	60158252115281500000	84753890009597000000	34820132562890700000	-6334671	9865892
	167673419897311000000	57457234384492000000	30543077597394600000	-5636365	6786410
	125596262763599000000	-96587098436430100000	48113801749423200000	9079856	4682275
	223063835377038000000	-21422712411731500000	-14814326353371100000	5168187	-1283171
	272967636122295000000	-87961362674832300000	-22515220195055000000	5614770	7759742
	206811863285904000000	-71032081311568600000	30024628713727000000	7342007	4688077
	286525503012598000000	-12705536652356400000	-46525542484596400000	-8467094	-6491345
	94101458431260400000	-51358203729614600000	-41214030096307400000	-5374052	-2988266
	61667957623908100000	76640322804451000000	-6827023718506100000	-9582556	-7798239
	62334905531576100000	82971670711413000000	-24703463725745700000	-7632267	9415014
	259832122635015000000	29999097809195500000	15372420009225600000	-7192069	-4050682
	83479588021825500000	81544266408309300000	-31537786452099700000	-5971078	324236
	130016180498354000000	-84078820003196600000	-30138551164418500000	5768691	-2792353
	61116747347931200000	18656773772090700000	85704744979739200000	-426847	-3884366
	15809138107211600000	-31839555408805600000	70535841770470100000	-4636858	-6846891
	52429998796901200000	53945488249883100000	902533298358321000	-1555529	-7104531
	220391545193929000000	-63384553324431200000	-2703083259984860000	-844186	-2248464
	106465510338758000000	-681780651211735000	52476063091307900000	7555523	-6885469
	122305149279315000000	21114407805725900000	-88599213585257500000	64164	2969677
	99198981977285400000	-59385606925934600000	72682216903194800000	2776446	-2094467
	252221859088351000000	-44612163910642300000	-28877101186662900000	-4105486	-1616167
	254213801190010000000	46136924764141400000	-83153813099488600000	-1795722	-2075659
	125292994852934000000	-5483554629609000000	-63517760578542900000	-5354735	791173
	143236814373328000000	17805406171828500000	96614036848768600000	365494	8981904
	26011350445303400000	-3513228334486490000	-89363426296040400000	1697064	-2975152
	83482797721247700000	-97038892889395400000	-43718565069139000000	8962850	1301167
	195559710923211000000	7350449403747910000	72729293350130300000	-4254553	-6853071
	192372701516738000000	-70810460159555100000	-91415690397843700000	6245465	6276031
	103802332231911000000	-34195382660254800000	18399622151628100000	-352007	6499095
	20977951876948100000	-23137356713414200000	75382639002054900000	558660	-1062039
	114255018331484000000	-16189596848562400000	75579608650878100000	7609032	-2134593
	184681421208797000000	2029342995956550000	-66456364793703000000	6888391	3851118
	269586154847177000000	-42697958229109600000	-94700289191678200000	4452716	-7915876
	236933527374128000000	-11606011260300900000	33775455085560700000	2966788	8637394
	30879268933857100000	87661967519670700000	-27313637267798200000	7245995	-2087720
	132371564481911000000	-16632342571392700000	54869644809514300000	-96835	-651319
	149022962823199000000	-66763205826282500000	-7354768970981240000	-8739837	213508
	224310935756765000000	78920782636851100000	45717594213783700000	3996540	884191
	152832372565951000000	44984113005921200000	-24288175813853700000	8552822	-1453071
	258788885596036000000	-124504929408434000	-88224009471014100000	-8077712	-7528318
	277636501488598000000	-79006278328597500000	88418624503538000000	-3573641	6173127
	245480378725543000000	18399895401671500000	21051764022558900000	1618801	-5870005
	85873799435867500000	-41339685767889000000	52527859853580600000	907044	-2878210
	47733892266246000000	7464102283120150000	51671010488644200000	-9207181	6770705
	117652629268204000000	7995717087760560000	-18754654238000500000	-6865656	1177158
	151287652052939000000	87339223222807000000	-81529052881524000000	-9955348	-5226612
	166363302973065000000	18037325842306000000	-88928486965596700000	8887944	620558
	212116530489398000000	-65249741636216600000	48009523237124100000	-4755305	5943124
	65212379689725800000	-73928522411733900000	19105725502595300000	-2807698	7255326
	102396604723723000000	93920259689912200000	58453951822593800000	116872	-9935704
	152784055036630000000	74499362101778400000	11926933657378000000	802730	-5815803
	112129068065899000000	-55163328023627400000	-27973661711439500000	2753430	8867155
	97522792310053500000	-85627015400677900000	75889546284452100000	-9530651	4097363
	217316582739785000000	73081795033067500000	89190390426665500000	-8824957	-7046222
	174018799449115000000	-53904754854738700000	-22427936363965300000	9277372	-4877192
	267702147480009000000	-29874499328434500000	-56832681363448500000	1222772	3511259
	144784350637626000000	48568576900288400000	94514934578910500000	-8825862	6407456
	3478056864730320000	39853032911196400000	65663745859637900000	-2827415	-6838606
	79529742963068900000	31005977792665400000	-6209009187296030000	3109507	-7671146
	106608117608182000000	23468986619263900000	-45958426920697100000	-8371356	-1572612
