# GALAXY CONFIGURATION FILE
# Syntax:
# <mass> <positionX> <positionY> <speedX> <speedY>
# SLOW SIMULATION
	3746711798012260e45	287333428859710000000	-8027756572701040000000	-222587140000000	815397680
	8555158869083970e45	-4007901479490100000000	7652935571968560000000	-680446638	432092053
	23894712756597400e48	0	0	-521640554	-709402979
	15073519143159500	-1143835121765730000000	1176843796856700000000	-97271279	627927814
	21258079415652900	-6680956473574040000000	-6338692032732070000000	-883738776	-715631670
	27935129791125700	5961912930943070000000	4047761545516550000000	681255034	937919654
	11865223934105600	5666654743254180000000	-5659733936190610000000	-350829015	-579421526
	17075064512644900	8570152767933900000000	9232052862644200000000	70825650	189800849
	8610506613156760	6894040717743340000000	-8800012916326520000000	598257916	-650573839
	19780983698437900	-7055628127418460000000	3480939944274720000000	930794716	309819412
	19253659565676900	-2173180789686740000000	-2048808834515510000000	476010662	-144736419
	12859329425008000	-8291506376117470000000	-4068926391191780000000	143509032	-61287732
	14070220985636100	-9449930763803420000000	463428455404937000000	-91264058	-448527827
	26700296174897800	-4674727250821890000000	-5781610026024280000000	-633277421	220331885
	23809880373650200	5939762894995510000000	-3848018250428140000000	647441327	642722656
	29530176121392300	-6364665394648910000000	528554213233293000000	-229496468	-717401000
	6664851368824020	-9101101481355730000000	2971102353185420000000	397975957	-537799844
	26219716832833400	7804415714927020000000	-3968073152937000000000	667334944	-175005741
	12651219893153800	-1878791227936740000000	-9494438827969130000000	-659436458	-785154189
	17293257118319200	2827350050210950000000	-1529442248865960000000	994467233	-609079604
	18145918430062000	4916016613133250000000	5163955078460280000000	-548442200	516646241
	14001910932455200	5277025355026130000000	-6182778114452960000000	-835035166	-84759228
	11787273260857900	-4660387905314560000000	-417727599851786000000	462700111	138866212
	9033862252067780	-214607105590404000000	9575972291640940000000	-100519280	757063609
	17234308509668300	5147138689644630000000	2021598108112810000000	902897642	-213899080
	25367345361853900	-426153871230781000000	62209609895944100000	-204648479	681652009
	3638335989718320	-5827015121467410000000	5263706981204450000000	-180682495	-272116055
	25286857840511900	-9609140404500070000000	-9196330378763380000000	-799923784	-929055614
	2638058736780660	9959036028012630000000	6581640369258820000000	656599013	557475833
	7966873957216740	-2100512306205930000000	1045436845161020000000	-524527256	893562402
	8452162428502920	-9634963986463840000000	-1015770826488730000000	140022829	850870607
	22806852849735900	7297049043700100000000	-281430459581316000000	760879511	45345839
	4452091821376230	-5550848906859760000000	5128562473692000000000	-372010426	-393064725
	11289945969358100	-6731229862198230000000	-1790514052845540000000	-420367656	-619861337
	21993405154021500	-7352842064574360000000	-9273468516767030000000	780913882	667123252
